1001,3.8728
1002,3.8526
1003,3.8269
1004,3.8047
1005,3.7859
1006,3.7653
1007,3.7469
1008,3.7334
1009,3.7202
1010,3.7066
1011,3.678
1012,3.6541
1013,3.6398
1014,3.6204
1015,3.6041
1016,3.5832
1017,3.5578
1018,3.536
1019,3.5176
1020,3.5051
1021,3.488
1022,3.4747
1023,3.4474
1024,3.4196
1025,3.3955
1026,3.377
1027,3.3575
1028,3.3411
1029,3.3174
1030,3.2967
1031,3.2783
1032,3.2573
1033,3.2402
1034,3.2257
1035,3.2094
1036,3.2019
1037,3.1886
1038,3.1761
1039,3.163
1040,3.1537
1041,3.1513
1042,3.1479
1043,3.1474
1044,3.1461
1045,3.146
1046,3.1482
1047,3.156
1048,3.1629
1049,3.1747
1050,3.1964
1051,3.2196
1052,3.2451
1053,3.2635
1054,3.2779
1055,3.2938
1056,3.3066
1057,3.3161
1058,3.3296
1059,3.3445
1060,3.3604
1061,3.3707
1062,3.3894
1063,3.4107
1064,3.432
1065,3.443
1066,3.4568
1067,3.4779
1068,3.5005
1069,3.522
1070,3.5445
1071,3.5702
1072,3.597
1073,3.6301
1074,3.6626
1075,3.6953
1076,3.7216
1077,3.7557
1078,3.7819
1079,3.8065
1080,3.832
1081,3.8705
1082,3.9057
1083,3.9389
1084,3.975
1085,4.0067
1086,4.0442
1087,4.0785
1088,4.1096
1089,4.1456
1090,4.1801
1091,4.2111
1092,4.2502
1093,4.2798
1094,4.3023
1095,4.3354
1096,4.3651
1097,4.4012
1098,4.4319
1099,4.4644
1100,4.4935
1101,4.5273
1102,4.5603
1103,4.5864
3064,3.2622
3065,3.279
3066,3.2959
3067,3.3092
3068,3.3353
3069,3.3595
3070,3.3914
3071,3.4205
3072,3.4505
3073,3.4868
3074,3.5147
3075,3.5452
3076,3.5774
3077,3.6095
3078,3.6466
3079,3.6689
3080,3.6994
3081,3.7264
3082,3.7582
3083,3.7894
3084,3.8253
3085,3.8607
3086,3.8859
3087,3.9154
3088,3.9374
3089,3.9712
3090,4.0263
3091,4.0752
3092,4.1104
3093,4.1448
3094,4.1818
3095,4.2153
3096,4.2465
3097,4.2767
3098,4.3096
3099,4.3439
3100,4.3842
3101,4.4207
3102,4.4547
3103,4.4843
3104,4.5068
3105,4.5461
3106,4.5893
5001,3.6355
5002,3.6073
5003,3.5786
5004,3.5452
5005,3.5131
5006,3.4843
5007,3.4527
5008,3.423
5009,3.3944
5010,3.3657
5011,3.3379
5012,3.3124
5013,3.2933
5014,3.2689
5015,3.2505
5016,3.2299
5017,3.2031
5018,3.1758
5019,3.1473
5020,3.1181
5021,3.0936
5022,3.069
5023,3.0402
5024,3.0199
5025,2.9968
5026,2.9695
5027,2.9465
5028,2.9249
5029,2.9062
5030,2.8875
5031,2.8709
5032,2.8527
5033,2.842
5034,2.8282
5035,2.8205
5036,2.8124
5037,2.8045
5038,2.8016
5039,2.7976
5040,2.7976
5041,2.7973
5042,2.8052
5043,2.8038
5044,2.8092
5045,2.8174
5046,2.824
5047,2.84
5048,2.8505
5049,2.8745
5050,2.8905
5051,2.9052
5052,2.9141
5053,2.9196
5054,2.928
5055,2.9345
5056,2.9398
5057,2.9399
5058,2.949
5059,2.9631
5060,2.9768
5061,2.9913
5062,3.0101
5063,3.0332
5064,3.0476
5065,3.0734
5066,3.0933
5067,3.1121
5068,3.1406
5069,3.1688
5070,3.2002
5071,3.2285
5072,3.2593
5073,3.2912
5074,3.3258
5075,3.353
5076,3.3887
5077,3.4201
5078,3.4378
5079,3.4719
5080,3.5175
5081,3.5525
5082,3.597
5083,3.6306
5084,3.6633
5085,3.6982
5086,3.7349
5087,3.7643
5088,3.7985
5089,3.8325
5090,3.8687
5091,3.9013
5092,3.9375
5093,3.9835
5094,4.0242
5095,4.0616
5096,4.0961
5097,4.145
5098,4.1861
5099,4.2217
5100,4.2572
5101,4.2946
5102,4.3322
5103,4.3658
5104,4.403
5105,4.4451
5106,4.4887
7001,3.485
7002,3.4587
7003,3.4311
7004,3.3977
7005,3.3719
7006,3.3386
7007,3.3029
7008,3.2681
7009,3.2338
7010,3.1934
7011,3.1634
7012,3.127
7013,3.1014
7014,3.0915
7015,3.0765
7016,3.0547
7017,3.0065
7018,2.9566
7019,2.9208
7020,2.8848
7021,2.8585
7022,2.8283
7023,2.8091
7024,2.7894
7025,2.7704
7026,2.7463
7027,2.7148
7028,2.6897
7029,2.6709
7030,2.6523
7031,2.6316
7032,2.6108
7033,2.5939
7034,2.5807
7035,2.5677
7036,2.5558
7037,2.5508
7038,2.5409
7039,2.5334
7040,2.5314
7041,2.5316
7042,2.5304
7043,2.5355
7044,2.5354
7045,2.5411
7046,2.5543
7047,2.5614
7048,2.5695
7049,2.5719
7050,2.5724
7051,2.5871
7052,2.5964
7053,2.6213
7054,2.6549
7055,2.6707
7056,2.6958
7057,2.7132
7058,2.7423
7059,2.7689
7060,2.7909
7061,2.8196
7062,2.8377
7063,2.8604
7064,2.8813
7065,2.9036
7066,2.9282
7067,2.95
7068,2.9796
7069,3.0037
7070,3.0276
7071,3.0536
7072,3.0714
7073,3.101
7085,3.5547
7086,3.5829
7087,3.6296
7088,3.6755
7089,3.7216
7090,3.771
7091,3.8122
7092,3.8528
7093,3.8996
7094,3.9467
7095,3.9913
7096,4.0341
7097,4.0723
7098,4.1087
7099,4.1572
7100,4.2064
7101,4.2442
7102,4.276
7103,4.3141
7104,4.3517
7105,4.3914
7106,4.431
9001,3.3894
9002,3.3489
9003,3.3114
9004,3.2788
9005,3.2435
9006,3.2099
9007,3.1725
9008,3.1338
9009,3.0938
9010,3.0571
9011,3.0166
9012,2.9765
9013,2.938
9014,2.8933
9015,2.86
9016,2.8254
9017,2.7882
9018,2.75
9019,2.7118
9020,2.6724
9021,2.6327
9022,2.5996
9023,2.5605
9024,2.536
9025,2.4992
9026,2.4674
9027,2.434
9028,2.4042
9029,2.374
9030,2.3505
9031,2.3262
9032,2.3023
9033,2.285
9034,2.2701
9035,2.2594
9036,2.2487
9037,2.2428
9038,2.236
9039,2.2353
9040,2.2467
9041,2.2571
9042,2.2692
9043,2.2665
9044,2.2705
9045,2.2776
9046,2.289
9047,2.3026
9048,2.318
9049,2.3343
9050,2.3619
9051,2.3882
9052,2.414
9053,2.4388
9054,2.4444
9055,2.4634
9056,2.4903
9057,2.5213
9058,2.5455
9059,2.5666
9060,2.5837
9061,2.5989
9062,2.6221
9063,2.6304
9064,2.6463
9065,2.6678
9066,2.6866
9067,2.6921
9068,2.7218
9069,2.7485
9070,2.7762
9071,2.8055
9072,2.8385
9073,2.8683
9074,2.8984
9075,2.931
9076,2.9717
9077,3.0176
9078,3.0636
9079,3.1101
9080,3.1661
9081,3.2305
9082,3.2871
9083,3.3475
9084,3.3953
9085,3.4499
9086,3.5191
9087,3.5578
9088,3.5941
9089,3.6325
9090,3.678
9091,3.7203
9092,3.7658
9093,3.8113
9094,3.8585
9095,3.9058
9096,3.9547
9097,3.997
9098,4.0468
9099,4.0965
9100,4.1334
9101,4.1796
9102,4.2196
9103,4.2578
9104,4.2927
9105,4.3333
9106,4.3746
10001,3.3276
10002,3.2862
10003,3.2507
10004,3.2195
10005,3.1801
10006,3.146
10007,3.1017
10008,3.0692
10009,3.024
10010,2.9811
10011,2.9407
10012,2.8944
10013,2.8523
10014,2.8103
10015,2.7715
10016,2.7243
10017,2.6881
10018,2.648
10019,2.6066
10020,2.5682
10021,2.525
10022,2.4883
10023,2.4513
10024,2.4188
10025,2.3777
10026,2.3374
10027,2.3041
10028,2.2721
10029,2.2441
10030,2.2175
10031,2.1903
10032,2.1658
10033,2.1423
10034,2.1276
10035,2.1202
10036,2.1046
10037,2.0932
10038,2.0868
10039,2.0885
10040,2.0885
10041,2.0926
10042,2.0982
10043,2.1044
10044,2.1209
10045,2.1408
10046,2.156
10047,2.1796
10048,2.1988
10049,2.2176
10050,2.2405
10051,2.2711
10052,2.2791
10053,2.2873
10054,2.3097
10055,2.3397
10056,2.3628
10057,2.3767
10058,2.3984
10059,2.4106
10060,2.4098
10061,2.4215
10062,2.4419
10063,2.4666
10064,2.48
10065,2.5201
10066,2.5226
10067,2.5367
10068,2.5614
10069,2.5888
10070,2.6285
10071,2.6659
10072,2.7137
10073,2.7561
10074,2.7976
10075,2.8382
10076,2.8884
10077,2.9327
10078,2.98
10079,3.0351
10080,3.0909
10081,3.1509
10082,3.2139
10083,3.2882
10084,3.3491
10085,3.4095
10086,3.4696
10087,3.5085
10088,3.5502
10089,3.5789
10090,3.629
10091,3.6809
10092,3.7335
10093,3.7762
10094,3.8153
10095,3.8626
10096,3.9222
10097,3.9788
10098,4.0273
10099,4.0796
10100,4.1364
10101,4.1807
10102,4.2254
10103,4.2593
10104,4.3001
10105,4.3402
10106,4.3951
11001,3.2437
11002,3.2141
11003,3.1841
11004,3.1519
11005,3.11
11006,3.0727
11007,3.0325
11008,3.0005
11009,2.9543
11010,2.9013
11011,2.8498
11012,2.806
11013,2.7643
11014,2.7288
11015,2.6803
11016,2.6405
11017,2.5999
11018,2.5597
11019,2.5175
11020,2.4798
11021,2.4357
11022,2.4016
11023,2.3635
11024,2.3222
11025,2.2847
11026,2.2427
11027,2.2043
11028,2.1672
11029,2.1291
11030,2.0969
11031,2.0688
11032,2.0367
11033,2.007
11034,1.993
11035,1.9808
11036,1.9758
11037,1.9667
11038,1.9614
11039,1.9665
11040,1.9675
11041,1.9803
11042,1.9995
11043,2.0165
11044,2.0345
11045,2.0557
11046,2.0795
11047,2.1024
11048,2.1227
11049,2.1408
11050,2.1598
11051,2.185
11052,2.1947
11053,2.2109
11054,2.2176
11055,2.2362
11056,2.2576
11057,2.2759
11058,2.2921
11059,2.3156
11060,2.3374
11061,2.3482
11062,2.3613
11063,2.3593
11064,2.371
11065,2.3934
11066,2.4024
11067,2.4256
11068,2.4552
11069,2.4859
11070,2.5275
11071,2.5653
11072,2.6163
11073,2.6628
11074,2.7169
11075,2.768
11076,2.8134
11077,2.8673
11078,2.9152
11079,2.9691
11080,3.0287
11081,3.0967
11082,3.1633
11083,3.23
11084,3.2959
11085,3.3744
11086,3.4344
11087,3.4695
11088,3.5265
11089,3.5882
11090,3.6219
11091,3.6697
11092,3.729
11093,3.7686
11094,3.8058
11095,3.8479
11096,3.8847
11097,3.9374
11098,3.9838
11099,4.0353
11100,4.0857
11101,4.1362
11102,4.1779
11103,4.2154
12001,3.1823
12002,3.1491
12003,3.1161
12004,3.0867
12005,3.049
12006,3.0112
12007,2.969
12008,2.9274
12009,2.8847
12010,2.8402
12011,2.7953
12012,2.7476
12013,2.7034
12014,2.6557
12015,2.6088
12016,2.5583
12017,2.516
12018,2.4726
12019,2.4327
12020,2.3975
12021,2.3479
12022,2.3081
12023,2.2663
12024,2.2215
12025,2.1712
12026,2.1246
12027,2.0851
12028,2.0375
12029,1.9887
12030,1.9487
12031,1.9062
12032,1.867
12033,1.8256
12034,1.7822
12035,1.7487
12036,1.7273
12037,1.7097
12038,1.7059
12039,1.7113
12040,1.7293
12041,1.7553
12042,1.7828
12043,1.823
12044,1.8652
12045,1.904
12046,1.9374
12047,1.9763
12048,2.0155
12049,2.0506
12050,2.0784
12051,2.1038
12052,2.1128
12053,2.122
12054,2.1367
12055,2.1552
12056,2.1709
12057,2.1972
12058,2.231
12059,2.2371
12060,2.2423
12061,2.2578
12062,2.2561
12063,2.2782
12064,2.3007
12065,2.3399
12066,2.3863
12067,2.4117
12068,2.4535
12069,2.4991
12070,2.5304
12071,2.5545
12072,2.5943
12073,2.6124
12074,2.6628
12075,2.7104
12076,2.7538
12077,2.8095
12078,2.863
12079,2.918
12080,2.9771
12081,3.0416
12082,3.1087
12083,3.189
12084,3.2614
12085,3.3465
12086,3.427
12087,3.5118
12088,3.5474
12089,3.5836
12090,3.6241
12091,3.6677
12092,3.7137
12093,3.7598
12094,3.8225
12095,3.8689
12096,3.9128
12097,3.9606
12098,4.0092
12099,4.0492
12100,4.0971
12101,4.1406
12102,4.1861
12103,4.2224
12104,4.2638
12105,4.3061
12106,4.3527
13001,3.1041
13002,3.074
13003,3.0465
13004,3.0149
13005,2.974
13006,2.9366
13007,2.8859
13008,2.8416
13009,2.8035
13010,2.7555
13011,2.7037
13012,2.6536
13013,2.606
13014,2.5743
13015,2.525
13016,2.4746
13017,2.4243
13018,2.3742
13019,2.3329
13020,2.2895
13021,2.2404
13022,2.1936
13023,2.1503
13024,2.1058
13025,2.0519
13026,1.9953
13027,1.9327
13028,1.8745
13029,1.8019
13030,1.745
13031,1.6988
13032,1.6322
13033,1.5776
13034,1.5357
13035,1.4976
13036,1.4657
13037,1.453
13038,1.449
13039,1.4615
13040,1.4801
13041,1.5108
13042,1.5491
13043,1.5948
13044,1.6457
13045,1.6861
13046,1.7281
13047,1.7687
13048,1.8148
13049,1.8566
13050,1.9116
13051,1.9509
13052,1.9903
13053,2.023
13054,2.049
13055,2.0792
13056,2.1046
13057,2.1361
13058,2.1575
13059,2.1791
13060,2.1729
13061,2.2014
13062,2.2328
13063,2.2791
13064,2.2979
13065,2.3439
13066,2.397
13067,2.4544
13068,2.5034
13069,2.5661
13070,2.5996
13071,2.6335
13072,2.6454
13073,2.6365
13074,2.658
13075,2.6928
13076,2.719
13077,2.7713
14001,3.0644
14002,3.0324
14003,2.9962
14004,2.9578
14005,2.9197
14006,2.8827
14007,2.8416
14008,2.7922
14009,2.7446
14010,2.6986
14011,2.6543
14012,2.6049
14013,2.5574
14014,2.5124
14015,2.4573
14016,2.4105
14017,2.3547
14018,2.3098
14019,2.2614
14020,2.2108
14021,2.1616
14022,2.1097
14023,2.0614
14024,1.9983
14025,1.9346
14026,1.8677
14027,1.8
14028,1.7324
14029,1.6515
14030,1.5697
14043,1.4157
14044,1.4764
14045,1.5323
14046,1.5776
14047,1.62
14048,1.6621
14049,1.709
14050,1.758
14051,1.8124
