1058,3.3461
1059,3.3404
1060,3.3303
1061,3.3229
1062,3.3122
1063,3.2949
1064,3.2864
1065,3.2822
1066,3.2816
1067,3.2827
1068,3.2816
1069,3.2824
1070,3.2829
1071,3.2878
1072,3.2859
1073,3.2983
1074,3.3091
1075,3.3148
1076,3.3266
1077,3.3293
1078,3.3415
1079,3.3493
1080,3.3662
1081,3.385
1082,3.4022
1083,3.4261
1084,3.4416
1085,3.4608
1086,3.4761
1087,3.4896
1088,3.5056
1089,3.5211
1090,3.5478
1091,3.5712
1092,3.5925
1093,3.6086
1094,3.6347
1095,3.6561
1096,3.6779
1097,3.7032
1098,3.7321
1099,3.7594
1100,3.7827
1101,3.811
3065,3.0266
3066,3.0325
3067,3.0369
3068,3.0426
3069,3.0449
3070,3.0487
3071,3.0621
3072,3.0784
3073,3.088
3074,3.0883
3075,3.0923
3076,3.0997
3077,3.1143
3078,3.1217
3079,3.1317
3080,3.1541
3081,3.1694
3082,3.1982
3083,3.2144
3084,3.2169
3085,3.2195
3086,3.2347
3087,3.2684
3088,3.2895
3089,3.3133
3090,3.3287
3091,3.3594
3092,3.3845
3093,3.4108
3094,3.4468
3095,3.4798
3096,3.4985
3097,3.524
3098,3.5495
3099,3.5714
3100,3.5983
3101,3.6193
3102,3.6424
3103,3.6695
3104,3.6935
3105,3.7251
3106,3.7557
5054,3.0407
5055,3.0131
5056,2.9842
5057,2.9541
5058,2.9332
5059,2.905
5060,2.8808
5061,2.8541
5062,2.8341
5063,2.8161
5064,2.8005
5065,2.792
5066,2.7848
5067,2.7844
5068,2.7771
5069,2.7751
5070,2.7738
5071,2.7847
5072,2.7964
5073,2.808
5074,2.8308
5075,2.8336
5076,2.8388
5077,2.8438
5078,2.8567
5079,2.8855
5080,2.9137
5081,2.9359
5082,2.9422
5083,2.957
5084,2.9741
5085,2.9972
5086,3.0202
5087,3.0416
5088,3.0676
5089,3.0853
5090,3.1075
5091,3.1405
5092,3.1749
5093,3.2072
5094,3.2431
5095,3.271
5096,3.2938
5097,3.3254
5098,3.3629
5099,3.396
5100,3.4222
5101,3.4492
5102,3.4802
5103,3.5013
5104,3.5359
5105,3.5666
5106,3.5943
7045,3.1477
7046,3.1142
7047,3.0829
7048,3.0574
7049,3.0178
7050,2.9794
7051,2.9506
7052,2.9231
7053,2.8864
7054,2.8601
7055,2.8269
7056,2.7932
7057,2.7653
7058,2.7287
7059,2.7003
7060,2.6736
7061,2.6459
7062,2.6082
7063,2.5787
7064,2.5619
7065,2.5468
7066,2.5376
7067,2.526
7068,2.5128
7069,2.4782
7070,2.447
7071,2.4311
7072,2.4234
7073,2.4287
7074,2.4428
7075,2.4512
7076,2.4685
7077,2.479
7078,2.5032
7079,2.536
7080,2.5687
7081,2.6107
7082,2.6544
7083,2.6931
7084,2.7295
7085,2.7599
7086,2.785
7087,2.8105
7088,2.8371
7089,2.8742
7090,2.9121
7091,2.9476
7092,2.9864
7093,3.0274
7094,3.0678
7095,3.1012
7096,3.1346
7097,3.1692
7098,3.203
7099,3.2421
7100,3.2795
7101,3.3183
7102,3.3481
7103,3.381
7104,3.4036
7105,3.4318
7106,3.4513
9042,3.1346
9043,3.0938
9044,3.0551
9045,3.0218
9046,2.9796
9047,2.9353
9048,2.9003
9049,2.855
9050,2.7981
9051,2.7499
9052,2.6964
9053,2.6532
9054,2.6033
9055,2.5589
9056,2.5023
9057,2.4417
9058,2.3915
9059,2.346
9060,2.3035
9061,2.261
9062,2.2343
9063,2.2183
9064,2.1794
9065,2.1344
9066,2.0948
9067,2.0686
9068,2.0482
9069,2.0305
9070,2.0089
9071,2.0037
9072,2.0032
9073,2.005
9074,2.0103
9075,2.0219
9076,2.0405
9077,2.063
9078,2.0849
9079,2.1211
9080,2.1651
9081,2.2083
9082,2.2595
9083,2.3127
9084,2.3634
9085,2.4156
9086,2.4962
9087,2.5595
9088,2.6
9089,2.6427
9090,2.6826
9091,2.7298
9092,2.7638
9093,2.7956
9094,2.844
9095,2.8909
9096,2.9404
9097,2.9881
9098,3.0377
9099,3.0956
9100,3.142
9101,3.1834
9102,3.2245
9103,3.2588
9104,3.2952
9105,3.3325
9106,3.367
10049,2.7435
10050,2.6837
10051,2.63
10052,2.5684
10053,2.4958
10054,2.4384
10055,2.3858
10056,2.3415
10057,2.299
10058,2.2419
10059,2.1958
10060,2.1567
10061,2.1293
10062,2.0901
10063,2.0562
10064,2.012
10065,1.9784
10066,1.9351
10067,1.8952
10068,1.873
10069,1.8457
10070,1.8359
10071,1.8335
10072,1.8245
10073,1.8287
10074,1.832
10075,1.8389
10076,1.8541
10077,1.8739
10078,1.8998
10079,1.9338
10080,1.9827
10081,2.0304
10082,2.0848
10083,2.138
10084,2.2001
10085,2.2657
10086,2.3307
10087,2.3921
10088,2.4453
10089,2.4947
10090,2.5534
10091,2.6078
10092,2.6604
10093,2.7153
10094,2.759
10095,2.8005
10096,2.8514
10097,2.9013
10098,2.9598
10099,3.0122
10100,3.0719
10101,3.1186
10102,3.1666
10103,3.2087
10104,3.2516
10105,3.2873
10106,3.3295
11047,2.7565
11048,2.6978
11049,2.6261
11050,2.5656
11051,2.5093
11052,2.4571
11053,2.3947
11054,2.3433
11055,2.2798
11056,2.2265
11057,2.1782
11058,2.1377
11059,2.0995
11060,2.0448
11061,2.0015
11062,1.9564
11063,1.9226
11064,1.8841
11065,1.8568
11066,1.8164
11067,1.7846
11068,1.7516
11069,1.7148
11070,1.7049
11071,1.6935
11072,1.6836
11073,1.6838
11074,1.6891
11075,1.6848
11076,1.6838
11077,1.7044
11078,1.7222
11079,1.7589
11080,1.8111
11081,1.8596
11082,1.926
11083,1.9908
11084,2.0586
11085,2.1275
11086,2.1987
11087,2.2757
11088,2.3489
11089,2.4008
11090,2.463
11091,2.5213
11092,2.5708
11093,2.6196
11094,2.6723
11095,2.7261
11096,2.7717
11097,2.8254
11098,2.8772
11099,2.9371
11100,3.0029
11101,3.0616
11102,3.1228
11103,3.1715
11104,3.2142
11105,3.2662
11106,3.3112
12042,2.9426
12043,2.9125
12044,2.8646
12045,2.8279
12046,2.7821
12047,2.7108
12048,2.6379
12049,2.5781
12050,2.4971
12051,2.4266
12052,2.3646
12053,2.3025
12054,2.2438
12055,2.2097
12056,2.1544
12057,2.0921
12058,2.0326
12059,1.9728
12060,1.941
12061,1.8984
12062,1.8657
12063,1.8536
12064,1.8432
12065,1.8363
12066,1.8011
12067,1.7568
12068,1.7087
12069,1.6567
12070,1.6033
12071,1.5623
12072,1.533
12073,1.5108
12074,1.5152
12075,1.5086
12076,1.5229
12077,1.5424
12078,1.5663
12079,1.6031
12080,1.6487
12081,1.7077
12082,1.7682
12083,1.838
12084,1.9082
12085,1.9791
12086,2.0547
12087,2.1337
12088,2.2167
12089,2.2867
12090,2.3523
12091,2.4192
12092,2.4725
12093,2.5272
12094,2.5899
12095,2.6425
12096,2.7012
12097,2.76
12098,2.8165
12099,2.8681
12100,2.933
12101,2.9842
12102,3.0642
12103,3.1351
12104,3.1918
12105,3.2399
12106,3.2926
13034,3.181
13035,3.141
13036,3.112
13037,3.0792
13038,3.0502
13039,3.0162
13040,2.9748
13041,2.9318
13042,2.8853
13043,2.8316
13044,2.7965
13045,2.754
13046,2.703
13047,2.6474
13048,2.6018
13049,2.5336
13050,2.4698
13051,2.392
13052,2.3249
13053,2.2572
13054,2.1988
13055,2.1392
13056,2.0677
13057,2.0274
13058,1.9802
13059,1.9383
13060,1.9036
13061,1.8966
13062,1.8712
13063,1.8669
13064,1.8679
13065,1.8607
13066,1.7903
13067,1.7121
13068,1.6342
13069,1.5642
13070,1.5153
13071,1.4562
13072,1.4164
13073,1.3806
13074,1.359
13075,1.354
13076,1.357
13077,1.3796
13078,1.4057
13079,1.4476
13080,1.499
13081,1.5548
13082,1.6192
13083,1.6892
13084,1.7654
13085,1.8449
13086,1.9277
13087,2.0082
13088,2.0884
13089,2.1655
13090,2.2411
13091,2.3122
13092,2.3908
13093,2.4633
13094,2.5205
13095,2.5841
13096,2.6412
13097,2.7009
13098,2.7596
13099,2.817
13100,2.8727
13101,2.9252
13102,2.9787
13103,3.0337
13104,3.0904
13105,3.1608
13106,3.2392
14039,2.9011
14040,2.862
14041,2.8254
14042,2.7729
14043,2.734
14044,2.6912
14045,2.6506
14046,2.6059
14047,2.5605
14048,2.4965
14049,2.4381
14050,2.3762
14051,2.3275
14052,2.2833
14053,2.2155
14054,2.1468
14055,2.0704
14056,2.0193
14057,1.9598
14058,1.9231
14059,1.8976
14060,1.8844
14061,1.8779
14078,1.2583
14079,1.3002
14080,1.3566
14081,1.4251
14082,1.4951
14083,1.5661
14084,1.6487
14085,1.7299
14086,1.8138
14087,1.9038
14088,1.9925
14089,2.0718
14090,2.1506
